playerDisplayName,playerFirstName,playerLastName,playerPrimaryPosition,sessionTitle,sessionType,sessionDayOfWeek,sessionWeekNo,sessionEndTime,sessionStartTime,sessionDate,drillTitle,drillStartTime,drillEndTime,drillDate,totalTime,distanceTotal,distancePerMin,highSpeedRunningAbs,hsrAbsPerMin,maxSpeed,playerMaxSpeed,accelerationsAbs,accelImpulseTotal,accelsPerMinAbs,maxAcceleration,playerMaxAccel,decelerationsAbs,decelsPerMinAbs,decelsPerMinRel,maxDeceleration,playerMaxDecel,hmld,effortsNumber,hmldPerMin,dynamicLoadAnt,dynamicLoadLat,dynamicLoadVert,hrexertion,hrLoad,maxHeartrate,stepBalance,DrillTitle_Clean,Period15,Half,GameKey,DrillOrder,Home_Team_CLEAN,Away_Team_CLEAN,sessionDate_clean,DateKey,Home_Team_STD,Away_Team_STD,sessionTitle_STD
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,15-30,6:17:34PM,6:32:00PM,2/7/2026,14.42,1905.94,132.17,148.54,10.3,25.76,33.36,7,99.47,0.49,4.28,6.26,15,1.04,1.04,5.01,7.3,459.49,43,31.86,8.59,8.9,17.94,3.8,0,80,0.05,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,30-45,6:32:00PM,6:47:15PM,2/7/2026,15.25,1646.26,107.94,45.18,2.96,22.9,33.36,5,89.41,0.33,3.91,6.26,17,1.11,1.11,5.54,7.3,300.33,34,19.69,7.18,7.46,15.17,4.02,0,80,0.04,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st Half ET,6:47:15PM,6:51:15PM,2/7/2026,4,440.54,110.09,8.79,2.2,24.02,33.36,4,87.12,1,4.97,6.26,5,1.25,1.25,4.68,7.3,70.51,9,17.62,1.83,1.86,3.78,1.05,0.42,131,0.03,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:53:20PM,2/7/2026,45.83,5253.42,114.62,335.05,7.31,29.84,33.36,28,89.34,0.61,5.1,6.26,57,1.24,1.24,6.66,7.3,1077.33,114,23.5,24.26,24.64,49.19,0.84,1.41,131,0.06,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1944.03,128.16,126.38,8.33,28.54,33.36,11,95.02,0.73,5.1,6.26,21,1.38,1.38,6.66,7.3,417.62,42,27.53,9.43,9.44,18.92,0,0,0,0.04,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1621.27,106.89,110.71,7.3,24.45,33.36,8,85.7,0.53,4.06,6.26,16,1.05,1.05,5.92,7.3,317.34,31,20.92,7.08,7.02,14.49,0.64,1.09,131,0.08,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1688.5,108.92,97.96,6.32,29.84,33.36,9,87.33,0.58,4.45,6.26,20,1.29,1.29,5.66,7.3,342.38,41,22.09,7.75,8.18,15.78,0.2,0.33,131,0.07,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,335.04,100.46,5.06,1.52,20.93,33.36,1,88.95,0.3,5.04,6.26,2,0.6,0.6,4.74,7.3,57.31,7,17.18,1.48,1.55,2.97,0.41,0.7,131,0.05,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:00PM,8:02:37PM,2/7/2026,122.62,5934.26,48.39,459.95,3.75,34.15,36,56,44.54,0.46,6.42,6.45,78,0.64,0.64,6.58,7.51,1237.76,116,10.09,33.81,31.36,57.53,188.56,185.4,206,0.05,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:53:20PM,2/7/2026,45.83,5117.31,111.65,420.98,9.18,34.15,36,48,96.19,1.05,6.42,6.45,71,1.55,1.55,6.58,7.51,1130.48,105,24.66,27.35,25.66,48.08,157.05,161.09,206,0.05,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1866.51,123.05,126.66,8.35,34.15,36,17,103.68,1.12,5.8,6.45,26,1.71,1.71,6.58,7.51,403.87,42,26.63,9.95,9.13,17.59,47.16,47.17,206,0.06,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1616.28,106.56,166.86,11,30.63,36,14,90.47,0.92,4.7,6.45,24,1.58,1.58,6.54,7.51,376.66,28,24.83,8.95,8.43,15.4,73.12,65.64,205,0.06,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1634.86,105.46,127.46,8.22,31.6,36,17,94.47,1.1,6.42,6.45,21,1.35,1.35,5.95,7.51,349.95,35,22.58,8.45,8.1,15.09,36.78,48.29,188,0.04,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,370.76,111.17,11.07,3.32,25.79,36,4,99.34,1.2,4.07,6.45,6,1.8,1.8,5.89,7.51,67.04,8,20.1,1.89,1.8,3.35,7.95,10.56,179,0.08,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:03:34PM,8:10:00PM,2/7/2026,126.43,3737.73,29.56,156.16,1.24,30.01,31.1,26,31.34,0.21,9.91,5.34,37,0.29,0.29,8.65,7.85,504.77,51,3.99,20,17.79,35.51,22.57,0,80,-0.02,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:30:29PM,7:53:20PM,2/7/2026,22.84,2176.22,95.26,106.9,4.68,28.52,31.1,16,80.94,0.7,6.11,5.34,27,1.18,1.18,6.33,7.85,379.01,39,16.59,11.27,10.06,21.39,1.44,0,80,-0.02,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:30:29PM,7:37:50PM,2/7/2026,7.34,693.44,94.41,44.32,6.03,28.52,31.1,3,83.41,0.41,5.24,5.34,9,1.23,1.23,6.33,7.85,133.08,12,18.12,3.74,3.34,7.01,1.44,0,80,-0.04,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1482.91,95.66,62.57,4.04,25.12,31.1,13,79.77,0.84,6.11,5.34,18,1.16,1.16,5.76,7.85,245.93,27,15.86,7.54,6.73,14.38,0,0,0,-0.01,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,292.11,87.59,0,0,15.36,31.1,0,80.06,0,2.96,5.34,1,0.3,0.3,3.1,7.85,12.36,2,3.71,1.46,1.3,2.88,0,0,0,-0.01,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:30PM,8:10:00PM,2/7/2026,129.5,9758.55,75.36,737.23,5.69,38.43,33.88,76,62.67,0.59,8.04,4,117,0.9,0.9,9.8,4,2169.44,209,16.75,55.13,55.36,105.85,21.9,13.72,189,0.05,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st half,6:01:35PM,6:47:15PM,2/7/2026,45.67,4722.02,103.4,314.71,6.89,32.97,33.88,27,84.26,0.59,4.78,4,57,1.25,1.25,9.38,4,1062.9,100,23.27,25.88,25.81,50.9,6.94,4.4,176,0.06,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,0-15,6:01:35PM,6:16:50PM,2/7/2026,15.25,1238.05,81.18,82.1,5.38,32.97,33.88,12,70.49,0.79,4.78,4,16,1.05,1.05,9.38,4,250.29,24,16.41,7.72,7.35,14.62,3.56,2.08,176,0.04,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,15-30,6:16:50PM,6:32:00PM,2/7/2026,15.17,1828.58,120.55,95.92,6.32,31.79,33.88,7,94.96,0.46,4.7,4,22,1.45,1.45,6.9,4,377.34,38,24.88,9.57,9.58,19.03,2.35,1.6,176,0.06,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,30-45,6:32:00PM,6:47:15PM,2/7/2026,15.25,1655.89,108.57,136.69,8.96,29.15,33.88,8,87.39,0.52,3.87,4,19,1.25,1.25,6.99,4,435.67,38,28.57,8.59,8.88,17.24,1.03,0.72,175,0.07,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st Half ET,6:47:15PM,6:51:15PM,2/7/2026,4,431.06,107.72,46.59,11.64,25.34,33.88,1,87.31,0.25,4.35,4,3,0.75,0.75,5.38,4,94.77,9,23.68,2.32,2.46,4.57,2.74,1.79,189,0.06,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:43:31PM,2/7/2026,36.03,4097.34,113.73,262.41,7.28,32,33.88,40,91.84,1.11,5.11,4,48,1.33,1.33,6.41,4,894.21,90,24.82,22.03,22.34,43.09,0,0,0,0.04,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1777.37,117.18,96.11,6.34,27.41,33.88,20,95.34,1.32,5.11,4,22,1.45,1.45,6.41,4,379.09,43,24.99,10.33,10.56,20.05,0,0,0,0.05,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1667.59,109.94,107,7.05,28.65,33.88,13,87.9,0.86,5.02,4,16,1.05,1.05,6.25,4,359.73,33,23.72,8.32,8.27,16.05,0,0,0,0.05,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:43:31PM,2/7/2026,5.69,652.77,114.66,59.3,10.42,32,33.88,7,92.97,1.23,4.9,4,10,1.76,1.76,4.81,4,155.39,14,27.29,3.37,3.51,6.99,0,0,0,0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:00PM,8:08:11PM,2/7/2026,128.18,11057.39,86.27,482.12,3.76,28.33,36,57,69.97,0.44,5.42,4,94,0.73,0.73,6.24,4,1985.01,230,15.49,48.65,49.85,93.31,283.89,331.19,193,-0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st half,6:01:35PM,6:47:15PM,2/7/2026,45.67,4970.63,108.84,239.74,5.25,28.33,36,30,82.88,0.66,4.79,4,34,0.74,0.74,5.23,4,971.42,111,21.27,20.95,21.07,41.27,107.45,132.2,187,-0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,0-15,6:01:35PM,6:16:50PM,2/7/2026,15.25,1371.85,89.95,81.77,5.36,25.86,36,9,69.21,0.59,4.79,4,9,0.59,0.59,5.2,4,262.32,29,17.2,5.33,5.51,10.37,22.57,31.87,172,-0.03,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,15-30,6:16:50PM,6:32:00PM,2/7/2026,15.17,1948.75,128.47,85.31,5.62,24.77,36,12,94.72,0.79,4.22,4,12,0.79,0.79,4.55,4,413.05,46,27.23,8.47,8.5,16.72,43.7,50.07,187,0,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,30-45,6:32:00PM,6:47:15PM,2/7/2026,15.25,1650.44,108.21,72.66,4.76,28.33,36,9,84.76,0.59,4.27,4,13,0.85,0.85,5.23,4,296.05,36,19.41,7.16,7.06,14.18,41.19,50.27,186,0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st Half ET,6:47:15PM,6:51:15PM,2/7/2026,4,425.7,106.38,1.73,0.43,21.41,36,1,85.12,0.25,3.53,4,3,0.75,0.75,4.54,4,46.95,4,11.73,1.73,1.82,3.4,13.07,14.35,187,0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:53:20PM,2/7/2026,45.83,4951.11,108.02,234.37,5.11,27.95,36,25,87.03,0.55,4.77,4,57,1.24,1.24,6.24,4,928.23,110,20.25,21.74,22.43,41.94,141.04,163.03,193,0,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1770.31,116.71,112.28,7.4,25.9,36,10,90.5,0.66,4.47,4,25,1.65,1.65,6.24,4,364.23,37,24.01,8.19,8.5,15.76,46.88,54.16,193,0,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1570.36,103.53,83.56,5.51,27.95,36,5,85.28,0.33,3.59,4,14,0.92,0.92,6.1,4,268.74,32,17.72,6.56,6.85,12.53,43.76,51.22,189,0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1611,103.92,38.53,2.49,25.92,36,9,85.35,0.58,4.77,4,18,1.16,1.16,6.16,4,295.64,40,19.07,6.99,7.09,13.65,50.42,57.66,187,-0.01,,,,,,,,,,,,
41 Bouchalakis,Andreas,Bouchalakis,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,311.87,93.51,0.56,0.17,20.24,36,1,80.23,0.3,5.42,4,0,0,0,2.62,4,27.99,4,8.39,1.21,1.26,2.22,10.24,12.19,184,-0.02,,,,,,,,,,,,
30 Bregou,Adriano,Bregou,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:00PM,8:10:00PM,2/7/2026,129.99,4269.47,32.84,202.38,1.56,27.55,36,33,40.5,0.25,6.52,4,22,0.17,0.17,6.46,4,726.25,86,5.59,26.31,24.24,40.8,21.66,0,80,0.01,,,,,,,,,,,,
30 Bregou,Adriano,Bregou,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:43:31PM,7:53:20PM,2/7/2026,9.81,1290.78,131.6,145.33,14.82,27.55,36,9,95.56,0.92,6.52,4,14,1.43,1.43,6.46,4,360.27,33,36.73,6.96,6.71,12.29,0,0,0,0.02,,,,,,,,,,,,
30 Bregou,Adriano,Bregou,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:43:31PM,7:53:20PM,2/7/2026,9.81,1290.78,131.6,145.33,14.82,27.55,36,9,95.56,0.92,6.52,4,14,1.43,1.43,6.46,4,360.27,33,36.73,6.96,6.71,12.29,0,0,0,0.02,,,,,,,,,,,,
30 Bregou,Adriano,Bregou,Offensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,403.81,121.08,46.3,13.88,26.1,36,2,93.94,0.6,4.7,4,3,0.9,0.9,4.42,4,88.11,9,26.42,2.06,2.01,3.72,0.07,0,60,0.04,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:00PM,8:10:00PM,2/7/2026,129.99,10352.75,79.64,469.03,3.61,33,36,64,67.41,0.49,7.87,4,71,0.55,0.55,9.57,4,1673.44,185,12.87,44.51,42.53,67.05,5.06,0,98,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st half,6:01:35PM,6:47:15PM,2/7/2026,45.67,4566.59,99.99,288.68,6.32,33,36,29,80.65,0.64,5.73,4,35,0.77,0.77,9.57,4,863.76,91,18.91,18.94,17.83,28.91,0.92,0,86,0,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,0-15,6:01:35PM,6:16:50PM,2/7/2026,15.25,1338.95,87.79,103.63,6.79,33,36,9,75.46,0.59,4.38,4,8,0.52,0.52,5.58,4,231.4,24,15.17,5.65,5.35,8.54,0.22,0,86,-0.02,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,15-30,6:16:50PM,6:32:00PM,2/7/2026,15.17,1741.85,114.83,93.87,6.19,29.63,36,11,87.2,0.73,5.7,4,14,0.92,0.92,4.93,4,340.72,35,22.46,7.16,6.63,11.04,0.4,0,86,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,30-45,6:32:00PM,6:47:15PM,2/7/2026,15.25,1486.01,97.43,91.19,5.98,30.29,36,9,79.33,0.59,5.73,4,13,0.85,0.85,9.57,4,291.64,32,19.12,6.13,5.85,9.34,0.3,0,86,0,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st Half ET,6:47:15PM,6:51:15PM,2/7/2026,4,416.12,103.99,0,0,17.86,36,3,85.22,0.75,3.89,4,2,0.5,0.5,3.77,4,40.48,5,10.12,1.58,1.51,2.42,0.16,0,86,0,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:53:20PM,2/7/2026,45.83,4642.93,101.3,177.94,3.88,29.42,36,26,84.11,0.57,4.39,4,26,0.57,0.57,8.49,4,731.05,85,15.95,18.74,18.16,28.89,1.76,0,98,0.02,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1694.87,111.74,66.58,4.39,25.4,36,8,87.91,0.53,4.39,4,14,0.92,0.92,5.44,4,250.33,30,16.5,6.62,6.49,10.36,0.31,0,86,0,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1406.21,92.71,58.92,3.88,23.21,36,11,80.65,0.73,4.36,4,4,0.26,0.26,3.73,4,217.57,22,14.34,5.77,5.5,8.71,0.65,0,98,0.05,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1542.18,99.48,52.44,3.38,29.42,36,7,83.79,0.45,4.36,4,8,0.52,0.52,8.49,4,263.16,33,16.98,6.34,6.17,9.81,0.8,0,98,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd Half ET,7:53:20PM,7:56:40PM,2/7/2026,3.33,295.62,88.64,0,0,18.77,36,1,84.04,0.3,3.34,4,1,0.3,0.3,3.04,4,22.26,3,6.68,1.23,1.15,1.76,0.29,0,98,-0.04,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,Entire Session,6:00:00PM,8:10:00PM,2/7/2026,129.99,11562.82,88.95,726.62,5.59,38.17,36,88,73.78,0.68,7.29,4,132,1.02,1.02,8.18,4,2205.06,248,16.96,50.96,54.77,103.88,457.57,469.46,198,0.02,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st half,6:01:35PM,6:47:15PM,2/7/2026,45.67,5057.28,110.74,333.78,7.31,31.19,36,31,90.3,0.68,5.38,4,53,1.16,1.16,6.52,4,1015.31,109,22.23,20.99,23,44.42,201.8,194.02,196,0.04,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,0-15,6:01:35PM,6:16:50PM,2/7/2026,15.25,1655.6,108.55,151.77,9.95,31.19,36,10,84.03,0.66,5.38,4,16,1.05,1.05,6.15,4,367.57,37,24.1,6.54,7.16,13.94,59.56,61.41,194,0.04,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,15-30,6:16:50PM,6:32:00PM,2/7/2026,15.17,1801.7,118.78,95.74,6.31,28.71,36,16,97.57,1.05,4.82,4,20,1.32,1.32,5.21,4,352.79,38,23.26,7.97,8.74,16.98,76.33,68.43,196,0.04,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,30-45,6:32:00PM,6:47:15PM,2/7/2026,15.25,1600.17,104.92,86.26,5.66,25.33,36,5,89.37,0.33,4.29,4,17,1.11,1.11,6.52,4,294.95,34,19.34,6.48,7.09,13.5,65.92,64.19,194,0.05,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,1st Half ET,6:47:15PM,6:51:15PM,2/7/2026,4,485.76,121.39,8.02,2,22.52,36,5,93.89,1.25,4.26,4,4,1,1,3.92,4,62,8,15.49,2.18,2.26,4.4,21.58,18.79,195,0.06,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,2nd half,7:07:30PM,7:53:20PM,2/7/2026,45.83,5075.19,110.73,292.23,6.38,27.39,36,42,90.22,0.92,4.77,4,63,1.37,1.37,6.14,4,988.7,119,21.57,22.04,23.17,45.49,187.84,189.98,198,0,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,45-60,7:07:30PM,7:22:40PM,2/7/2026,15.17,1854,122.23,87.3,5.76,23.53,36,13,92.25,0.86,3.95,4,24,1.58,1.58,6.14,4,379.85,46,25.04,8.06,8.54,16.69,64.73,63.99,194,0,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,60-75,7:22:40PM,7:37:50PM,2/7/2026,15.17,1602.31,105.63,106.62,7.03,27.39,36,14,89.29,0.92,4.77,4,17,1.12,1.12,5.09,4,293.59,36,19.36,7,7.28,14.59,62.85,63.14,198,-0.01,,,,,,,,,,,,
18 Satsias,Giannis,Satsias,Defensive Midfielder,Larissa-Panetolikos,Match Day,Saturday,6,8:10:00PM,6:00:00PM,2/7/2026,75-90,7:37:50PM,7:53:20PM,2/7/2026,15.5,1619.43,104.47,98.3,6.34,25.73,36,15,89.15,0.97,4.16,4,22,1.42,1.42,5.41,4,315.62,36,20.36,6.97,7.34,14.2,60.29,62.86,191,0.01,,,,,,,,,,,,
